GoodForMeal,BusinessAcceptsCreditCards,Caters,BikeParking,WiFi,NoiseLevel,Ambience,HasTV,Alcohol,BusinessParking,OutdoorSeating,RestaurantsTakeOut,RestaurantsAttire,RestaurantsDelivery,RestaurantsReservations,GoodForKids,RestaurantsPriceRange2,RestaurantsGoodForGroups,business_id,stars
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,False,'no',quite,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True,'dressy',False,True,False,3,True,9VhZRkmyoEho58vmnMh_Hg,3.0
"{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',average,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True,'casual',False,True,True,3,True,cUxsG0rgpE18dMyvyw8Gdg,3.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,'free',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,full_bar,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True,'casual',False,False,True,2,True,BiMWzRn7ppT_zgoY37yNVg,4.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,False,'free',average,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",False,True,'casual',True,True,True,2,True,8fFdKtJ-xPZS-ExpqDCctQ,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,'free',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',True,True,True,2,True,_dcX-gXs3VxTBmURWdnTOw,3.5
"{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'no',loud,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': False, 'casual': False}",True,full_bar,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}",False,True,'casual',False,True,False,4,True,d3OGj5ZOE5BbgkkqOpnhHw,3.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,'free',average,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}",False,full_bar,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',True,True,False,2,True,SEG56Wws3Wb2AXyz-eohlQ,4.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,False,'free',average,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",False,True,'dressy',True,True,False,2,True,kfpaN4ookWht6XgJjGhHkg,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'no',quite,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,full_bar,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",False,False,'dressy',False,True,False,3,True,JEYeBsODrUfUlZ3H8GOocw,3.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,False,'free',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',False,True,True,2,True,syS4ouT2xHqZfLb0RjmbhA,4.0
"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'no',average,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,True,True,2,True,TXV5mRFOGjwY7igrPjkKVA,4.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'no',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,True,True,3,True,2zx0Pt5OeHhjAZoNRqYTog,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,'no',quite,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,beer_and_wine,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,True,True,2,True,NFyB1bp9a7tGB2cnSjOUDw,4.0
"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",True,False,False,'no',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,beer_and_wine,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",False,True,'casual',False,False,True,1,True,I_aIzz-3iKA3o7G6S4A30w,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,'free',loud,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',False,True,True,2,True,99_GlxFriPT_DzoVFGu7EA,5.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",False,True,'casual',False,True,True,2,True,U5P2sECeftfwaHos6h-2kQ,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,False,True,'free',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True,'casual',False,True,True,2,True,XUw8v38VCVn1upZxv1_FQw,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',average,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,False,True,2,True,Vv3jTDk4epPDr0oBTMZ4dQ,4.0
"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'no',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': True, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True,'casual',False,True,True,2,True,a3jFGgoWbPkPGENEafiXwg,3.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,False,'free',average,"{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,full_bar,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}",False,True,'dressy',False,True,False,4,True,8OeHn9KCbICuRBs_XiDDUA,3.5
"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,'no',average,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,full_bar,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",False,True,'casual',False,True,False,3,True,br_d4kDitXax4QOb6IaXPw,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,'free',average,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",False,True,'dressy',False,True,False,3,True,Z6-PTYQ4RbJByiauT5T2MA,3.5
"{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,False,True,'free',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,False,True,2,True,ZXfMiPsPv-cH7GMQ-5-mhA,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',average,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',False,True,True,3,True,mT8Ej8sKFJoIa5G0Vl4AKA,3.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,False,'no',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,False,True,2,True,7ODXq--HE7QpzvWwgk5rMA,4.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'no',quite,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,False,'casual',False,True,False,3,True,Vf_RHj0f1VViEF6OYnEfUA,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,'no',average,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}",False,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}",False,True,'dressy',True,True,False,3,True,ATMiPNPxN-g1ra7nar5prA,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,True,True,3,True,cGGdnQ5IzkvUWYCdlrNCNw,3.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,False,'no',average,"{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,False,'dressy',False,True,True,3,True,s7RsD749k4DFVpfWuhucTw,3.5
"{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,False,'free',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,True,True,2,True,KMpyu-b4waO9NTinzJbXPQ,4.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,'free',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',False,True,True,2,True,jgC4ktSSEEsFT6AmekbvsQ,4.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,False,'no',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,True,True,2,True,RNi6tW22UMgHwWLAb0mYdA,4.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'no',loud,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True,'casual',False,True,True,2,True,fUIzcTNTRCcO4vQgfG0ifA,3.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,False,'free',average,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': True, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",False,False,'dressy',False,True,False,4,True,M-TksVBC08cbIQmIhaQsWw,4.0
