business_id,service,drink,time,price,food
Fleming's Prime Steakhouse - Woodmere (28869 Chagrin Blvd),3.303921569,3.923076923,3.909090909,2.95,3.923076923
Montana Meat Company - Durango (9135 S Durango),2.890710383,3.158730159,2.76618705,3.365384615,3.619909502
Bâton Rouge Steakhouse & Bar (1050 Rue de la Montagne),3.342105263,2.5,1.785714286,2,2.928571429
The Keg Steakhouse + Bar - Stadium (1923 Uxbridge Drive NW),3.839285714,4,3.321428571,2.2,3.651515152
Coach's Club (1200 Main St),2.607142857,2.7,3.35,3.166666667,2.411764706
Roka Akor - Scottsdale (7299 N Scottsdale Rd),4.262755102,4.286432161,4.185770751,3.11878453,4.264578834
Steak Eez (120 S Water St),1,4,2.5,3.5,3
"Triple George Grill (201 N 3rd St, Ste 120)",4.24368932,3.611386139,4.219063545,3.466666667,3.988486842
Universel (359 Rue Sainte-Catherine O),4,3.071428571,3.4375,3.125,4
Steel City Steak House (2125 Mosside Blvd),3.166666667,2.928571429,2.961538462,2.607142857,3.022727273
Black Angus Steak House (3277 Bloor Street W),3.3,0,3.916666667,3.166666667,3.666666667
Toyo Japanese Steak House (1510 Chomedey Boulevard),2.5,3.5,3.5,3.25,4
Charleys Place (4324 W Thunderbird Rd),3.6,3.4375,3.722222222,3.8125,3.666666667
Le Steak Frites St-Paul (2125 Boulevard le Carrefour Boul),4.25,4.5,3,4.166666667,4.5
"Kaizen Sushi Bar & Bio Gourmet Restaurant (4075, Rue Sainte-Catherine Ouest)",2.708333333,2.375,2.857142857,2.863636364,2.3
Souriana (1249 Rue Bishop),0,0,4.25,4.125,5
The Captain's Cap (670 Park St),2.642857143,2,1.833333333,3.071428571,3.25
LongHorn Steakhouse (200 Robinson Center Dr),3.5,2.8,3.615384615,3.136363636,3.369565217
Yard House (21001 North Tatum Blvd),3.795238095,3.91025641,3.888888889,2.965909091,3.837878788
Rôtisserie St-Hubert (601 Avenue Saint-Charles),4.25,0,0,3.5,2.833333333
Roberta's Steakhouse (600 Fremont Street),5,0,0,5,5
SC Prime Steakhouse & Bar (9090 Alta Dr),4.095238095,3.676470588,3.233333333,3,3.461038961
Applebee's Grill + Bar (4712 E Ray Rd),2.87755102,2.846153846,2.8,2.4375,2.967741935
ONoir (124 Rue Prince-Arthur E),4.230769231,4.375,4.4,3.166666667,4.397959184
Outback Steakhouse (2402 N Prospect Ave),3.58,3.961538462,3.066666667,2.7,2.740740741
Wise Guys Lounge & Grill (1008 N Main St),2.909090909,2.375,3,3.5,3.730769231
Applebee's Neighborhood Grill & Bar (2501 W Happy Valley Rd),2.192307692,1.934782609,2.691176471,2.7,2.360465116
"Suki Akor (401 E M Lk Jr Blvd, Ste 306)",2.833333333,4,2.833333333,2.636363636,2.576923077
"Sushi Fix (6645 W Bell Rd, Ste A103)",4.527272727,3.666666667,4.275,3.8125,4.170886076
"Revel (242 Forbes Ave, Fl 1)",3.765822785,3.785714286,3,2.964285714,3.626168224
Shuhei (23360 Chagrin Blvd),4.209677419,3.666666667,3.808823529,3.217391304,3.436363636
Texas Roadhouse (10051 N Metro Pkwy E),3.646825397,3.465116279,3.574766355,3.684210526,4.037974684
Bâton Rouge Steakhouse & Bar (3130 Boulevard  de la Gare),3.875,0,4.5,3.5,4.2
Ohjah Japanese Steakhouse Hibachi (8991 W Sahara Ave),4.764705882,4.625,4.433333333,4.4,4.401960784
LongHorn Steakhouse (4907 Grande Blvd),3.538461538,3,2.9,2,3.5
Bianca's Ristorante Italiano & Lounge (4284 Beverly Hills Dr),2.083333333,1,1.625,2.166666667,2.404761905
Great Steak (3800 E Sky Harbor Blvd),0,3,2,4,3.5
Chuck's Roadhouse Bar And Grill (1151 Dundas Street W),3.611111111,2.166666667,2.375,3.166666667,2.333333333
Social Resto Lounge (227 Brock Street S),4.25,5,5,4.5,4.5
Claim Jumper Restaurant & Saloon (1530 W Baseline Rd),2.898773006,2.525862069,3.070247934,2.245614035,3.353881279
Chestermere Landing Steak House & Wine Bar (109 E Chestermere Drive),3,2.75,2,0,2.5
Outback Steakhouse (1860 E McKellips Rd),3.642857143,2.583333333,2.788888889,2.846153846,3.126984127
LongHorn Steakhouse (17211 Southpark Ctr),3,3.1,3.464285714,2.5,3.583333333
Texas Roadhouse (4310 Lakepointe Corporate Dr),4.015625,3.7,3.32,3.5,3.617647059
Steak House Village (1302 Rue Sainte-Catherine E),2.642857143,0,4,3,2.2
Etob Restaurant (379 Albion Road),4.666666667,0,5,3.5,4.75
Don's Lighthouse (8905 Lake Ave),3.666666667,3.315789474,3.844444444,2.944444444,3.928571429
McIntosh's Steaks & Seafood (1812 South Blvd),4.5,0,4.75,4.5,4.25
"Bentley's on 27 (201 S College St, Fl 27)",4.307142857,4.155172414,4.048780488,3.25,4.10989011
Sushi Rock (2101 Richmond Rd),2.7,2.342105263,2.166666667,2.034883721,1.744897959
Baton Rouge Restaurant (5860 Mavis Rd),3.833333333,0,2,3.5,3.166666667
"Bistro 70 (70 N St Clair St, Ste 1)",4.020833333,4,3.766666667,3.428571429,4.351851852
Douze Vingt-et-Un Steakhouse & Cigar Bar (1221 René Lévesque Ouest),2.5,3.5,4.5,3.5,4.5
Meat & Potatoes (649 Penn Ave),3.995826377,4.372933884,4.363802559,3.390625,4.322563559
CopaCabana Brazilian Steakhouse (205 Marycroft Avenue),3.923076923,3.777777778,3.458333333,2.5,4
Coyoacan Steakhouse (9014 S Central Ave),2.666666667,2.75,2.333333333,2.5,3
The Wooden Nickel (12120 State Rt 30),2.75,3.375,2.166666667,2.454545455,2.382352941
El Torito Taqueria Bar (1572 W 117th St),3.620689655,3.954545455,4.214285714,3.84,4.333333333
Ric's Lounge & Grill (8220 Bowridge Crescent NW),3.5,3.5,2.5,4,3.75
Bon Appétit Chéri (1200 Boulevard Chomedey),4.5,0,5,4.5,4.166666667
Iggy's Grill Bar Patio at Lionhead (8525 Mississauga Road),4.6,5,4.5,4.5,4.625
Steak ’n Shake (8511 Concord Mills Blvd),2.473684211,2.071428571,2.52,3.681818182,3.211111111
Le Bordelais (1000 Boulevard Gouin O),3.333333333,0,0,0,2
J & G Steakhouse (6000 E Camelback Rd),3.831288344,3.745454545,3.240963855,3.323529412,3.921052632
Fleming's Prime Steakhouse - Peoria (9712 W Northern Ave),4.23655914,3.908163265,4.053571429,2.983333333,4.028089888
Montana's BBQ & Bar (1495 Aerowood Dr),3.058823529,2.5,3.25,2.375,2.595238095
"Black & Bleu American Grill (9343 E Shea Blvd, Ste B135)",3.708333333,3.407407407,3.647058824,2.8,3.925675676
Smuggler's Inn (6920 MacLeod Trail S),3.953488372,3.666666667,3.703125,3.857142857,4.047619048
Lone Star Texas Grill (200 Front Street W),2.976190476,3.023809524,2.94,3.166666667,3.70754717
Steak ’n Shake (2761 Cherry Rd),2.7,1.909090909,1.875,3.625,2.446428571
Kosar's Wood-Fired Grill (10777 Northfield Rd),3.051282051,3.076923077,2.575,3.184210526,2.88372093
"Cleaver -  Butchered Meats, Seafood & Cocktails (3900 Paradise Rd, Ste F)",4.657894737,4.666666667,4.6,4,4.595238095
Grill'n Go (1761 Rue Fleury Est),4.125,0,4.333333333,3.7,4.458333333
Hyde Park Prime Steakhouse (247 N Shore Dr),4.228971963,3.920454545,3.586956522,3.222222222,3.803797468
Applebee's Grill + Bar (1655 W Elliot),2.372093023,2.234375,2.608108108,2.107142857,2.62295082
Master Steaks (5895 Dixie Rd),3.363636364,4,3.033333333,2.930555556,2.857142857
Red Wheel Restaurant (741 Broadmeadow Rd),1.75,0,2.25,3.125,2.305555556
"Ohjah Japanese Steakhouse Sushi & Hibachi (8595 S Decatur Blvd, Ste 104)",4.368181818,4,4.406417112,4,4.393548387
The Overlook (1519 Overlook Rd),3,3,5,3.166666667,3.916666667
City Tavern (501 Crossroads Plz),3.047619048,2.725,2.627659574,2.233333333,2.658333333
Hamilton Walker's (201 N Neil St),3.236486486,2.583333333,3.137254902,2.432432432,3.623376623
O Steak (9705 Boulevard de l'Acadie),4.142857143,0,3.5,3.5,3.5
Black Angus Steakhouse (10021 Metro Pkwy E),2.947761194,2.56,2.755102041,2.692307692,3.005952381
Fitzgerald's (3112 Parmenter St),2.470588235,1.833333333,3.090909091,2.15,2.53125
Fiesta Rancho (2400 N Rancho Dr),2.472222222,2.78125,1.875,2.30952381,2.766666667
Texas Ranch Steak House (1310 W Sugar Creek Rd),3.5,2.4,3.857142857,2.833333333,3.107142857
M'Eat Resto Butcher (806 Queen Street E),3.25,1,5,1,3.75
Oscar's Roadhouse (1785 Queen Street E),2.916666667,3.625,2.6,3.833333333,2.722222222
Hellriegel's Inn (1840 Mentor Ave),1.9,3,1.9,1.75,2.111111111
McCall's Heartland Grill (2000 Las Vegas Blvd S),3.868421053,3.671875,3.121212121,3.388888889,3.326666667
Applebee's Grill + Bar (2 E Camelback),2.1484375,2.84,2.144067797,2.666666667,2.688172043
Milestones Restaurants (730 Matheson Boulevard West),3.833333333,2.642857143,3.25,2.444444444,3.12962963
Shula's 2 (6200 Quarry Ln),3.029411765,3.083333333,3.019230769,2.088235294,2.647727273
"R Steak & Seafood (Riviera Hotel & Casino, 2901 S Las Vegas Blvd)",4.125,4.130434783,2.9,3.403225806,4.017241379
Sérénité Restaurant (538 W Liberty St),4.777777778,5,4.5,0,4.65
Paradise Farms Prime Beef Bistro (678C Sheppard Avenue),3.714285714,4,2.925,3.25,3.346153846
Rivers Casino (777 Casino Dr),2.703125,3.506493506,2.430107527,2.673913043,3.176923077
Ann's Chophouse (2783 S Park Rd),4.076923077,1.5,4.388888889,3.722222222,3.5
"Biscayne Steak, Sea & Wine (3801 S Las Vegas Blvd)",4.260273973,3.684210526,4.068181818,2.71875,3.966666667
"Carvers Steaks & Chops (8258 W Thunderbird Rd, Ste 206)",2.333333333,2.166666667,2.9375,1.166666667,2.5
Steak 44 (5101 N 44th St),4.647874307,4.401360544,4.368794326,3.440909091,4.574656189
"Verona Chophouse (Lone Butte Casino, 1077 S Kyrene Rd)",4,3.321428571,3.342105263,3.75,4.042857143
Le Petit Pêcheur (5131 Boulevard Decarie),4.666666667,0,0,0,5
Red The Steakhouse (417 Prospect Ave E),4.210526316,3.725,3.765151515,3.069444444,4.076530612
Tenaya Creek Brewery (3101 N Tenaya Way),4.133333333,4.088235294,3.517241379,3.642857143,3.463636364
Hitchin Post Saloon & Steakhouse (3650 Las Vegas Blvd N),4,4.25,4.236842105,3.791666667,3.933333333
Bottlescrew Bill's Pub / Buzzards Restaurant & Bar (140 10 Avenue SW),3.58,3.833333333,3.722222222,3.3,3.269230769
Brother's Restaurant (110 Lupin Drive),4.305555556,1,4.071428571,3,4.138888889
Eddie V's Prime Seafood (101 S Tryon St),4.288888889,4.5,4,2.75,4.308510638
JoBlo (3807 Rue Wellington),3.454545455,4,3.25,3.333333333,4.133333333
Ginza of Tokyo (4802 E Washington Ave),2,1.333333333,2.5,1.75,2.357142857
Bâton Rouge Steakhouse & Bar (7520 Weston Road),2.777777778,3.0625,3.423076923,2.4,3.057692308
The Kitchen Table (3750 Market Street SE),0,2,0,1.5,2.5
The Boiler House (18 Tank House Lane),4.053571429,3.375,3.818181818,3.166666667,3.988636364
Amber Jack Seafood & Steaks (4253 S New Hope Rd),3.125,3,2.909090909,3.730769231,2.946428571
Ryan's (1004 W Anthony Dr),3.357142857,2,2.5,2,1.571428571
The Porter's House (7417 Waverly Walk Ave),3.604166667,3.767857143,3.982758621,2.304347826,3.46031746
"Arrowhead Grill (8280 W Union Hills Dr, Ste 110)",4.265454545,3.673611111,4.150793651,3.183673469,4.093851133
Fleming's Prime Steakhouse & Wine Bar - Charlotte (210 E Trade St),4.058139535,3.432432432,3.652941176,2.673913043,3.823308271
LongHorn Steakhouse (405 Cox Rd),3.461538462,3.333333333,2.466666667,2.666666667,3.6
Manhattan Steak House (1446 Boulevard Saint-Martin),5,0,1,1.25,1
1800 Degrees (3058 Bloor Street W),3.3,1.5,3.333333333,1,2.5
Jim Gould (1 E Main St),3.75862069,3.8,2.833333333,2.694444444,2.919354839
Texas Roadhouse (1380 E Craig Rd),4.75,5,4,0,4.875
Nick's Steak House & Pizza (2430 Crowchild Trl NW),3.66,3.875,2.965517241,2.730769231,3.35483871
Applebee's Grill + Bar (2045 Lebanon Church Rd),3.5,2,3.071428571,3.5,3.130434783
Yard House (3545 Las Vegas Blvd),3.791397849,4.134090909,4.262357414,3.794444444,4.328881469
"Momofuku Daishō (190 University Avenue Toronto, 3rd Floor)",3.395652174,3.541666667,3.885245902,2.317307692,3.625
Applebee's Grill + Bar (2547 N 44th St),2.217391304,1.890625,2.37962963,2.166666667,2.483333333
Outback Steakhouse (4520 E Towne Blvd),3.410714286,3.235294118,3.178571429,2.4,2.984375
"The Metropolitan (317 8 Avenue SW, Suite 150)",2.878787879,2.760869565,3,2,2.846153846
"Wildfish Seafood Grille (7135 E Camelback Rd, Ste 130)",4.089958159,4.287356322,3.590909091,3.324468085,4.330677291
Redstone Grill (4970 S Fort Apache Rd),4.166666667,4.5,0,3.5,4.333333333
"El Congo Restaurant (2300 N Rainbow Blvd, Ste 108)",4.066666667,0,4.285714286,4.5,4.05
Mother Tucker's (345 10 Ave SW),3,3,3,2.75,2.75
Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo (10144 W Flamingo Rd),4.364864865,4.017241379,4.504587156,4,4.238636364
Quaker Steak & Lube (5935 Canal Rd),2.849056604,2.846153846,3.029411765,3.318181818,2.657142857
"The Range Steakhouse (Harrahs Las Vegas, 3475 S Las Vegas Blvd)",3.905172414,4.107142857,4.032258065,3.369565217,4.302325581
Fiesta Mexicana Grill (836 Florence St),4.272727273,4.333333333,4.047619048,4.06,4.741071429
Michael's Gourmet Room (9777 S Las Vegas Blvd),4.168103448,3.704545455,4.5,3.558333333,4.004901961
A l'Os (5207 Boulevard Saint-Laurent),4.1,0,4.5,0,4.5
Empress Court (3570 Las Vegas Blvd),3.071428571,4.5,2.875,2.857142857,2.666666667
"Grillin Hut (1935 Drew Road, Unit 15)",3.576923077,0,4.6,3.333333333,3.083333333
Casey Jones Tavern (14026 Triskett Rd),0,5,4,0,4.25
Bâton Rouge Steakhouse & Bar (120 Chemin du Lac Millette),3.166666667,0,3.3,3.333333333,3
E11even (15 York Street),3.775641026,3.593023256,2.960526316,2.476744186,3.1
Fuego Steakhouse (777 W Lake Mead Pkwy),4.102409639,2.558823529,3.175925926,3.6875,4.071428571
Port City Club (18665 Harborside Dr),3.174311927,3.08974359,3.565217391,3.285714286,3.083333333
Binion's Gambling Hall (128 Fremont St),2.842857143,3.672727273,3.445652174,3.029411765,3.822580645
Yellowtail by Chef Akira Back (3600 S Las Vegas Blvd),3.482014388,3.890322581,3.452991453,2.666666667,3.87192623
Rincon De Buenos Aires (5300 Spring Mountain Rd),3.785046729,4.46875,4.515151515,3.87755102,4.403846154
Chicago Chophouse (237 8 Avenue SE),2,0,0,2.5,3
Rampart Buffet (221 N Rampart Blvd),2.723404255,3.75,2.488888889,2.307692308,2.294871795
Village Steakhouse (9440 W Sahara Ave),2.5,0,4.5,2.5,4.25
Fleming's Prime Steakhouse & Wine Bar (8721 W Charleston Blvd),4.156387665,4.007575758,3.531690141,2.991803279,4.194954128
"Casey's (Quartier DIX30, 9310 Boulevard Leduc)",3.1,1,2,0,2
Applebee's Grill + Bar (10921 Carolina Place Pkwy),3.029411765,2.944444444,2.035714286,2.9,2.4
"Bâton Rouge Steakhouse & Bar (5000 Yonge Street, Unit 102)",2.608108108,3.642857143,3.026315789,2.454545455,2.890625
TENDER Steakhouse (3900 Las Vegas Blvd S),3.814453125,3.6,3.795275591,2.865384615,3.602272727
"Le Darlington (Hôtel Courtyard Marriott Montréal Centre-Ville, 380 Boulevard René-Lévesque O)",4.4,0,3,0,3.5
LongHorn Steakhouse (443 Howe Ave),2.958333333,3.5,2.3,3.5,2.55
Cadillac Ranch (1060 Settlers Ridge Center Dr),2.466216216,2.931818182,2.601351351,2.425925926,2.359649123
Rodízio Brasil (160 Rue Notre Dame E),2.666666667,1.5,1.5,2.5,2.184210526
"Remington's Restaurant (, 7200 N Scottsdale Rd)",3.057377049,3.119047619,2.921052632,2.732142857,3.166666667
Outback Steakhouse (9623 E Independence Blvd),2.576923077,3.269230769,2.441176471,3,2.918181818
Eddie V's Prime Seafood (501 Grant St),4.306666667,4.307692308,4.220930233,3.69047619,4.347222222
Monti's La Casa Vieja (100 S Mill Ave),2.887387387,2.35,3.655913978,2.65,3.368965517
"Beso Steakhouse (3720 S Las Vegas Blvd, Ste 260)",2.695652174,3.319148936,2.686046512,2.157894737,2.255102041
Tony Roma's (10 Carlson Court),1.875,0,4.5,1,2.333333333
Lonestar Texas Grill (410 /7 Mall),3.357142857,4.75,4.666666667,4.5,3.833333333
Montana's BBQ & Bar (3065 Argentia Road),3.222222222,0,3.333333333,3.5,3.416666667
Bill Johnson's Big Apple Restaurants (1330 N Dysart Rd),2.027777778,2,2.916666667,2.583333333,2.315789474
The Keg Steakhouse + Bar (5015 Yonge Street),4.192307692,3.928571429,4.147058824,4.166666667,4.282608696
Le Milsa (1445 Rue Bishop),3.857142857,2,3.230769231,4,3.590909091
Pollos LaChuya (2706 E University Dr),4.631578947,5,4.976190476,4.423076923,4.798387097
L'Atelier d'Argentine (355 Rue Marguerite d'Youville),3.256097561,3.277777778,3.566666667,2.921052632,3.509803922
Johnny's Italian Steakhouse (8390 Market St),3.485576923,3.444444444,3.49122807,3.048387097,3.644144144
Canyon Creek (255 Bass Pro Mills Drive),3.583333333,4.428571429,3.966666667,2.6875,3.307692308
Twin Creeks (3333 Blue Diamond Rd),4.112121212,3.75,3.595959596,3.662280702,3.66875
Picanha Steak Truck (),4.318181818,0,3.55,3.1,4.263157895
Le Viking Restaurant & Bar (50 Chemin Masson),4.5,0,0,0,4
Applebee's Grill + Bar (3501 S Rainbow),2.47826087,2.166666667,2.580645161,3.1875,2.928571429
Delaney's Charcoal Steaks (449 Grand Canyon Dr),3.9,4,4.068181818,2.642857143,3.3375
St-Charles Steak House (350 Sicard Street),3.5,0,0,0,5
Tom Jones Steakhouse & Seafood (17 Leader Lane),3.904761905,3.785714286,3.642857143,2.65,3.441176471
Carvers Steakhouse (8172 W Bell Rd),3.083333333,3,2.75,2.5,3
"The Keg Steakhouse + Bar (Bramalea City Centre, 46 Peel Centre Drive)",4.02,2.5,3.066666667,2.3,3.851851852
Diablos (3619 Boulevard Saint-Laurent),2.935483871,2.88,2.911764706,2.625,2.590909091
Bâton Rouge Steakhouse & Bar (277 Front Street W),3.013157895,2.653846154,2.4375,2.576923077,2.402439024
Piero's Italian Cuisine (355 Convention Center Dr),4.341101695,4.325396825,4.439849624,2.770833333,4.187956204
Pullman Grille (200 N Main St),4.666666667,0,0,4,4
"Primo's Steakhouse (9090 Alta Dr, 2nd Fl)",5,5,5,2.5,4
Fire Grill (3500 Boulevard de la Côte Vertu),3.1875,2.75,2.8,3,2.764705882
